0,1,2,Category,Adjusted_Max_Similarity_Score,Status
s314883695.py,0.7,14,Potentially Plagiarized,0.7499999999999999,1
s425998340.py,0.7,18,Potentially Plagiarized,0.7499999999999999,1
s723727713.py,0.7,12,Potentially Plagiarized,0.7499999999999999,1
s044760916.py,0.7,17,Potentially Plagiarized,0.7499999999999999,1
s829593112.py,0.7,19,Potentially Plagiarized,0.7499999999999999,1
s054090429.py,0.7,13,Potentially Plagiarized,0.7499999999999999,1
s736665972.py,0.7,12,Potentially Plagiarized,0.7499999999999999,1
s782348275.py,0.7,14,Potentially Plagiarized,0.7499999999999999,1
s235708458.py,0.69,14,Potentially Plagiarized,0.7399999999999999,0
s870727944.py,0.69,21,Potentially Plagiarized,0.7399999999999999,0
s888831184.py,0.69,12,Potentially Plagiarized,0.7399999999999999,0
s110957408.py,0.69,6,Potentially Plagiarized,0.7399999999999999,0
s169449221.py,0.69,8,Potentially Plagiarized,0.7399999999999999,0
s403081551.py,0.69,21,Potentially Plagiarized,0.7399999999999999,0
s959496514.py,0.69,21,Potentially Plagiarized,0.7399999999999999,0
s542141964.py,0.69,9,Potentially Plagiarized,0.7399999999999999,0
s610295489.py,0.68,7,Potentially Plagiarized,0.73,0
s192092839.py,0.68,9,Potentially Plagiarized,0.73,0
s131883786.py,0.68,12,Potentially Plagiarized,0.73,0
s787273670.py,0.68,13,Potentially Plagiarized,0.73,0
s147030739.py,0.68,14,Potentially Plagiarized,0.73,0
s234058504.py,0.67,11,Potentially Plagiarized,0.72,0
s456073140.py,0.67,15,Potentially Plagiarized,0.72,0
s130776136.py,0.67,21,Potentially Plagiarized,0.72,0
s290021110.py,0.67,14,Potentially Plagiarized,0.72,0
s919795888.py,0.67,16,Potentially Plagiarized,0.72,0
s478133091.py,0.66,9,Potentially Suspicious,0.7816666666666667,1
s589142018.py,0.66,18,Potentially Suspicious,0.7816666666666667,1
s519528235.py,0.66,8,Potentially Suspicious,0.7816666666666667,1
s612523834.py,0.65,7,Potentially Suspicious,0.7716666666666667,1
s016718788.py,0.65,33,Potentially Suspicious,0.7716666666666667,1
s635489525.py,0.65,18,Potentially Suspicious,0.7716666666666667,1
s152360009.py,0.65,9,Potentially Suspicious,0.7716666666666667,1
s376903617.py,0.65,11,Potentially Suspicious,0.7716666666666667,1
s044640652.py,0.64,11,Potentially Suspicious,0.7616666666666667,1
s978380701.py,0.64,11,Potentially Suspicious,0.7616666666666667,1
s347631511.py,0.64,18,Potentially Suspicious,0.7616666666666667,1
s766357011.py,0.64,22,Potentially Suspicious,0.7616666666666667,1
s343639115.py,0.64,10,Potentially Suspicious,0.7616666666666667,1
s667491639.py,0.64,21,Potentially Suspicious,0.7616666666666667,1
s255937142.py,0.64,12,Potentially Suspicious,0.7616666666666667,1
s456479528.py,0.64,19,Potentially Suspicious,0.7616666666666667,1
s273364213.py,0.63,22,Potentially Suspicious,0.7516666666666667,1
s250962777.py,0.63,16,Potentially Suspicious,0.7516666666666667,1
s505309956.py,0.63,12,Potentially Suspicious,0.7516666666666667,1
s026187264.py,0.63,14,Potentially Suspicious,0.7516666666666667,1
s803210800.py,0.63,14,Potentially Suspicious,0.7516666666666667,1
s854912101.py,0.63,14,Potentially Suspicious,0.7516666666666667,1
s955746751.py,0.63,25,Potentially Suspicious,0.7516666666666667,1
s558598136.py,0.63,13,Potentially Suspicious,0.7516666666666667,1
s116824657.py,0.62,7,Potentially Suspicious,0.7416666666666667,1
s388023783.py,0.62,11,Potentially Suspicious,0.7416666666666667,1
s598205676.py,0.62,12,Potentially Suspicious,0.7416666666666667,1
s887557149.py,0.62,7,Potentially Suspicious,0.7416666666666667,1
s917592356.py,0.62,20,Potentially Suspicious,0.7416666666666667,1
s265467022.py,0.62,8,Potentially Suspicious,0.7416666666666667,1
s714783385.py,0.62,7,Potentially Suspicious,0.7416666666666667,1
s710154208.py,0.62,15,Potentially Suspicious,0.7416666666666667,1
s262646693.py,0.61,11,Potentially Suspicious,0.7316666666666667,0
s607745876.py,0.61,10,Potentially Suspicious,0.7316666666666667,0
s251242483.py,0.61,8,Potentially Suspicious,0.7316666666666667,0
s341514650.py,0.61,6,Potentially Suspicious,0.7316666666666667,0
s425861594.py,0.61,19,Potentially Suspicious,0.7316666666666667,0
s129271906.py,0.6,10,Potentially Suspicious,0.7216666666666667,0
s299785704.py,0.6,8,Potentially Suspicious,0.7216666666666667,0
s353104533.py,0.6,5,Potentially Suspicious,0.7216666666666667,0
s517237682.py,0.6,6,Potentially Suspicious,0.7216666666666667,0
s863068771.py,0.6,12,Potentially Suspicious,0.7216666666666667,0
s761570952.py,0.6,17,Potentially Suspicious,0.7216666666666667,0
s763162828.py,0.6,18,Potentially Suspicious,0.7216666666666667,0
plag1.py,0.6,16,Potentially Suspicious,0.7216666666666667,0
s730711561.py,0.6,12,Potentially Suspicious,0.7216666666666667,0
s742976126.py,0.6,13,Potentially Suspicious,0.7216666666666667,0
s743165167.py,0.59,16,Potentially Suspicious,0.7116666666666667,0
s959676385.py,0.59,15,Potentially Suspicious,0.7116666666666667,0
s481609007.py,0.59,13,Potentially Suspicious,0.7116666666666667,0
s001170087.py,0.59,10,Potentially Suspicious,0.7116666666666667,0
s148707665.py,0.59,4,Potentially Suspicious,0.7116666666666667,0
s600610320.py,0.59,4,Potentially Suspicious,0.7116666666666667,0
s436835606.py,0.58,10,Potentially Suspicious,0.7016666666666667,0
s308011854.py,0.57,11,Potentially Suspicious,0.6916666666666667,0
s677399359.py,0.57,6,Potentially Suspicious,0.6916666666666667,0
s871785704.py,0.57,16,Potentially Suspicious,0.6916666666666667,0
s600337653.py,0.57,13,Potentially Suspicious,0.6916666666666667,0
s714479980.py,0.56,17,Potentially Suspicious,0.6816666666666668,0
s045404977.py,0.56,14,Potentially Suspicious,0.6816666666666668,0
s763940285.py,0.56,13,Potentially Suspicious,0.6816666666666668,0
s066783065.py,0.56,15,Potentially Suspicious,0.6816666666666668,0
s133806864.py,0.55,13,Potentially Suspicious,0.6716666666666667,0
s549160717.py,0.55,14,Potentially Suspicious,0.6716666666666667,0
s905331795.py,0.55,7,Potentially Suspicious,0.6716666666666667,0
s121493844.py,0.55,15,Potentially Suspicious,0.6716666666666667,0
s514893107.py,0.55,12,Potentially Suspicious,0.6716666666666667,0
s982645743.py,0.55,24,Potentially Suspicious,0.6716666666666667,0
s528927095.py,0.54,13,Potentially Suspicious,0.6616666666666667,0
s204295179.py,0.54,14,Potentially Suspicious,0.6616666666666667,0
s248068707.py,0.54,18,Potentially Suspicious,0.6616666666666667,0
s905957137.py,0.54,8,Potentially Suspicious,0.6616666666666667,0
s077633301.py,0.53,15,Potentially Suspicious,0.6516666666666667,0
s258762625.py,0.53,7,Potentially Suspicious,0.6516666666666667,0
s481349365.py,0.53,7,Potentially Suspicious,0.6516666666666667,0
s935651782.py,0.53,19,Potentially Suspicious,0.6516666666666667,0
s085008851.py,0.53,13,Potentially Suspicious,0.6516666666666667,0
s890800731.py,0.53,19,Potentially Suspicious,0.6516666666666667,0
s961669946.py,0.52,20,Potentially Suspicious,0.6416666666666667,0
s715668581.py,0.52,26,Potentially Suspicious,0.6416666666666667,0
s021076247.py,0.52,3,Potentially Suspicious,0.6416666666666667,0
s127588422.py,0.51,12,Potentially Suspicious,0.6316666666666667,0
s352165094.py,0.51,15,Potentially Suspicious,0.6316666666666667,0
s585015657.py,0.51,9,Potentially Suspicious,0.6316666666666667,0
s812634785.py,0.51,12,Potentially Suspicious,0.6316666666666667,0
s720807207.py,0.51,19,Potentially Suspicious,0.6316666666666667,0
s293355923.py,0.5,8,Potentially Suspicious,0.6216666666666667,0
s470771317.py,0.5,15,Potentially Suspicious,0.6216666666666667,0
s595140364.py,0.5,6,Potentially Suspicious,0.6216666666666667,0
s762315962.py,0.5,9,Potentially Suspicious,0.6216666666666667,0
s902055319.py,0.5,9,Potentially Suspicious,0.6216666666666667,0
s607257319.py,0.49,19,Potentially Suspicious,0.6116666666666667,0
s184810751.py,0.49,13,Potentially Suspicious,0.6116666666666667,0
s369449905.py,0.49,31,Potentially Suspicious,0.6116666666666667,0
s553973884.py,0.49,17,Potentially Suspicious,0.6116666666666667,0
s453884754.py,0.49,28,Potentially Suspicious,0.6116666666666667,0
s538413616.py,0.49,14,Potentially Suspicious,0.6116666666666667,0
s853902961.py,0.48,23,Potentially Suspicious,0.6016666666666667,0
s466223820.py,0.48,18,Potentially Suspicious,0.6016666666666667,0
s164671251.py,0.47,15,Potentially Suspicious,0.5916666666666667,0
s037216358.py,0.47,19,Potentially Suspicious,0.5916666666666667,0
s375645742.py,0.47,17,Potentially Suspicious,0.5916666666666667,0
s454173544.py,0.47,22,Potentially Suspicious,0.5916666666666667,0
s726637750.py,0.47,7,Potentially Suspicious,0.5916666666666667,0
s397098111.py,0.47,15,Potentially Suspicious,0.5916666666666667,0
s487673589.py,0.47,14,Potentially Suspicious,0.5916666666666667,0
s699428193.py,0.47,9,Potentially Suspicious,0.5916666666666667,0
s557100993.py,0.47,9,Potentially Suspicious,0.5916666666666667,0
s784800799.py,0.47,19,Potentially Suspicious,0.5916666666666667,0
s015179838.py,0.46,23,Potentially Suspicious,0.5816666666666667,0
s407906021.py,0.46,8,Potentially Suspicious,0.5816666666666667,0
s193611171.py,0.46,12,Potentially Suspicious,0.5816666666666667,0
s372787395.py,0.46,11,Potentially Suspicious,0.5816666666666667,0
s219395447.py,0.45,21,Potentially Suspicious,0.5716666666666667,0
s943594995.py,0.45,13,Potentially Suspicious,0.5716666666666667,0
s956551414.py,0.45,7,Potentially Suspicious,0.5716666666666667,0
s543013437.py,0.45,15,Potentially Suspicious,0.5716666666666667,0
s218751746.py,0.44,14,Potentially Suspicious,0.5616666666666666,0
s598061636.py,0.44,20,Potentially Suspicious,0.5616666666666666,0
s078921250.py,0.44,23,Potentially Suspicious,0.5616666666666666,0
s096203518.py,0.44,16,Potentially Suspicious,0.5616666666666666,0
s751837364.py,0.44,24,Potentially Suspicious,0.5616666666666666,0
s450635981.py,0.44,21,Potentially Suspicious,0.5616666666666666,0
s790076944.py,0.43,11,Potentially Suspicious,0.5516666666666666,0
s638688384.py,0.43,16,Potentially Suspicious,0.5516666666666666,0
s209709003.py,0.43,15,Potentially Suspicious,0.5516666666666666,0
s921876333.py,0.43,13,Potentially Suspicious,0.5516666666666666,0
s468627575.py,0.42,23,Potentially Suspicious,0.5416666666666666,0
s129267851.py,0.42,30,Potentially Suspicious,0.5416666666666666,0
s847487171.py,0.42,13,Potentially Suspicious,0.5416666666666666,0
s231670675.py,0.42,18,Potentially Suspicious,0.5416666666666666,0
s467238690.py,0.42,15,Potentially Suspicious,0.5416666666666666,0
s618501709.py,0.42,17,Potentially Suspicious,0.5416666666666666,0
s857919443.py,0.42,21,Potentially Suspicious,0.5416666666666666,0
s566812383.py,0.41,14,Potentially Suspicious,0.5316666666666666,0
s291313690.py,0.41,17,Potentially Suspicious,0.5316666666666666,0
s536688954.py,0.41,14,Potentially Suspicious,0.5316666666666666,0
s597745512.py,0.41,14,Potentially Suspicious,0.5316666666666666,0
s762343089.py,0.4,10,Potentially Suspicious,0.5216666666666667,0
s690903451.py,0.4,4,Potentially Suspicious,0.5216666666666667,0
s985609502.py,0.4,26,Potentially Suspicious,0.5216666666666667,0
s598212220.py,0.38,15,Potentially Suspicious,0.5016666666666667,0
s685973001.py,0.37,19,Potentially Suspicious,0.4916666666666667,0
plag3.py,0.36,26,Potentially Suspicious,0.4816666666666667,0
s590912270.py,0.36,15,Potentially Suspicious,0.4816666666666667,0
s496051290.py,0.35,17,Potentially Suspicious,0.4716666666666667,0
s010390929.py,0.35,20,Potentially Suspicious,0.4716666666666667,0
s742594696.py,0.34,6,Potentially Suspicious,0.4616666666666667,0
s873644823.py,0.34,29,Potentially Suspicious,0.4616666666666667,0
s865558251.py,0.34,18,Potentially Suspicious,0.4616666666666667,0
s559155337.py,0.33,15,Potentially Suspicious,0.4516666666666667,0
s075840270.py,0.33,19,Potentially Suspicious,0.4516666666666667,0
s477038021.py,0.32,17,Potentially Suspicious,0.4416666666666667,0
s699183819.py,0.32,14,Potentially Suspicious,0.4416666666666667,0
plag2.py,0.3,17,Potentially Suspicious,0.4216666666666667,0
s222963707.py,0.29,14,Properly Assessed,0.29,0
s085479388.py,0.28,36,Properly Assessed,0.28,0
s601493490.py,0.28,23,Properly Assessed,0.28,0
s250293905.py,0.28,17,Properly Assessed,0.28,0
s199927539.py,0.26,8,Properly Assessed,0.26,0
s593741417.py,0.24,5,Properly Assessed,0.24,0
s546651934.py,0.2,4,Properly Assessed,0.2,0
s976131338.py,0.18,30,Properly Assessed,0.18,0
s369741922.py,0.11,58,Properly Assessed,0.11,0
