0,1,2,Category,Adjusted_Max_Similarity_Score,Status
s986565438.py,0.72,4,Potentially Plagiarized,0.83,1
s788312217.py,0.72,5,Potentially Plagiarized,0.83,1
s011438182_iterative.py,0.72,15,Potentially Plagiarized,0.83,1
s552107781.py,0.72,12,Potentially Plagiarized,0.83,1
s748547096.py,0.72,9,Potentially Plagiarized,0.83,1
s601484080.py,0.7,13,Potentially Plagiarized,0.8099999999999999,1
s844453522.py,0.7,16,Potentially Plagiarized,0.8099999999999999,1
s141765232.py,0.7,3,Potentially Plagiarized,0.8099999999999999,1
s155840599.py,0.7,18,Potentially Plagiarized,0.8099999999999999,1
s762789539.py,0.7,10,Potentially Plagiarized,0.8099999999999999,1
s959336140.py,0.7,14,Potentially Plagiarized,0.8099999999999999,1
s787843549.py,0.7,11,Potentially Plagiarized,0.8099999999999999,1
s490117822.py,0.69,9,Potentially Plagiarized,0.7999999999999999,0
s995636951.py,0.69,10,Potentially Plagiarized,0.7999999999999999,0
s212522800.py,0.69,9,Potentially Plagiarized,0.7999999999999999,0
s023221213.py,0.69,13,Potentially Plagiarized,0.7999999999999999,0
s831188512.py,0.69,13,Potentially Plagiarized,0.7999999999999999,0
s019045918.py,0.68,11,Potentially Plagiarized,0.79,0
s491061064.py,0.68,8,Potentially Plagiarized,0.79,0
s871954528.py,0.68,14,Potentially Plagiarized,0.79,0
s240646538.py,0.68,15,Potentially Plagiarized,0.79,0
s362890198.py,0.68,10,Potentially Plagiarized,0.79,0
s023228572.py,0.67,8,Potentially Plagiarized,0.78,0
s096300555.py,0.67,7,Potentially Plagiarized,0.78,0
s172879437.py,0.67,16,Potentially Plagiarized,0.78,0
s187324185.py,0.67,8,Potentially Plagiarized,0.78,0
s645736253.py,0.67,30,Potentially Plagiarized,0.78,0
s656691341.py,0.67,24,Potentially Plagiarized,0.78,0
s772772831.py,0.67,12,Potentially Plagiarized,0.78,0
s809456010.py,0.67,9,Potentially Plagiarized,0.78,0
s988517608.py,0.67,8,Potentially Plagiarized,0.78,0
s816624250.py,0.66,20,Potentially Plagiarized,0.77,0
s178683298.py,0.65,10,Potentially Plagiarized,0.76,0
s032026071.py,0.65,14,Potentially Plagiarized,0.76,0
s776899221.py,0.65,13,Potentially Plagiarized,0.76,0
s015774650.py,0.65,16,Potentially Plagiarized,0.76,0
s421987141.py,0.65,4,Potentially Plagiarized,0.76,0
s320379050.py,0.65,25,Potentially Plagiarized,0.76,0
s975597062.py,0.65,29,Potentially Plagiarized,0.76,0
s854982445.py,0.64,10,Potentially Plagiarized,0.75,0
s943097950.py,0.64,13,Potentially Plagiarized,0.75,0
s659724088.py,0.64,17,Potentially Plagiarized,0.75,0
s047524614.py,0.64,11,Potentially Plagiarized,0.75,0
s103212649.py,0.64,12,Potentially Plagiarized,0.75,0
s126722953.py,0.64,9,Potentially Plagiarized,0.75,0
s792584235.py,0.64,10,Potentially Plagiarized,0.75,0
s885815919.py,0.64,15,Potentially Plagiarized,0.75,0
s024919628.py,0.63,9,Potentially Suspicious,0.7516666666666667,0
s700970171.py,0.63,15,Potentially Suspicious,0.7516666666666667,0
s163494721.py,0.63,12,Potentially Suspicious,0.7516666666666667,0
s423943894.py,0.63,12,Potentially Suspicious,0.7516666666666667,0
s765609615.py,0.63,11,Potentially Suspicious,0.7516666666666667,0
s809848153.py,0.63,10,Potentially Suspicious,0.7516666666666667,0
s224152369.py,0.63,14,Potentially Suspicious,0.7516666666666667,0
s028364639.py,0.63,7,Potentially Suspicious,0.7516666666666667,0
s805894874.py,0.63,8,Potentially Suspicious,0.7516666666666667,0
s970042755.py,0.62,10,Potentially Suspicious,0.7416666666666667,0
s871609076.py,0.62,13,Potentially Suspicious,0.7416666666666667,0
s948374321.py,0.62,9,Potentially Suspicious,0.7416666666666667,0
s026994409.py,0.61,22,Potentially Suspicious,0.7316666666666667,0
s405326879.py,0.61,8,Potentially Suspicious,0.7316666666666667,0
s666493638.py,0.61,16,Potentially Suspicious,0.7316666666666667,0
s782415032.py,0.61,4,Potentially Suspicious,0.7316666666666667,0
s202787152.py,0.6,17,Potentially Suspicious,0.7216666666666667,0
s278725097.py,0.6,13,Potentially Suspicious,0.7216666666666667,0
s178140163.py,0.6,14,Potentially Suspicious,0.7216666666666667,0
s842225070.py,0.6,21,Potentially Suspicious,0.7216666666666667,0
s954964646.py,0.6,14,Potentially Suspicious,0.7216666666666667,0
s029513468.py,0.6,12,Potentially Suspicious,0.7216666666666667,0
s646648717.py,0.6,18,Potentially Suspicious,0.7216666666666667,0
s612154872.py,0.6,12,Potentially Suspicious,0.7216666666666667,0
s227461419.py,0.59,21,Potentially Suspicious,0.7116666666666667,0
s406662275.py,0.59,8,Potentially Suspicious,0.7116666666666667,0
s712996021.py,0.59,9,Potentially Suspicious,0.7116666666666667,0
s911242250.py,0.59,12,Potentially Suspicious,0.7116666666666667,0
s428874800.py,0.59,13,Potentially Suspicious,0.7116666666666667,0
s835132847.py,0.59,9,Potentially Suspicious,0.7116666666666667,0
s194794037.py,0.59,17,Potentially Suspicious,0.7116666666666667,0
s410788625.py,0.59,15,Potentially Suspicious,0.7116666666666667,0
s609218670.py,0.58,14,Potentially Suspicious,0.7016666666666667,0
s644012971.py,0.57,15,Potentially Suspicious,0.6916666666666667,0
s737110542.py,0.57,11,Potentially Suspicious,0.6916666666666667,0
s434060990.py,0.56,7,Potentially Suspicious,0.6816666666666668,0
s473660263.py,0.56,13,Potentially Suspicious,0.6816666666666668,0
s829162000.py,0.56,12,Potentially Suspicious,0.6816666666666668,0
s709428741.py,0.56,13,Potentially Suspicious,0.6816666666666668,0
s952753548.py,0.56,17,Potentially Suspicious,0.6816666666666668,0
s244030271.py,0.56,8,Potentially Suspicious,0.6816666666666668,0
s922634108.py,0.56,10,Potentially Suspicious,0.6816666666666668,0
s069982764.py,0.56,10,Potentially Suspicious,0.6816666666666668,0
s178779192.py,0.56,15,Potentially Suspicious,0.6816666666666668,0
s422498097.py,0.55,28,Potentially Suspicious,0.6716666666666667,0
s156981466.py,0.55,13,Potentially Suspicious,0.6716666666666667,0
s626998046.py,0.55,25,Potentially Suspicious,0.6716666666666667,0
s255334274.py,0.55,13,Potentially Suspicious,0.6716666666666667,0
s011438182_redundantLogic.py,0.55,21,Potentially Suspicious,0.6716666666666667,0
s967647937.py,0.55,6,Potentially Suspicious,0.6716666666666667,0
s257810425.py,0.54,14,Potentially Suspicious,0.6616666666666667,0
s623843337.py,0.54,11,Potentially Suspicious,0.6616666666666667,0
s814622437.py,0.54,18,Potentially Suspicious,0.6616666666666667,0
s608111710.py,0.54,11,Potentially Suspicious,0.6616666666666667,0
s673601786.py,0.54,28,Potentially Suspicious,0.6616666666666667,0
s000182260.py,0.54,10,Potentially Suspicious,0.6616666666666667,0
s116475366.py,0.54,9,Potentially Suspicious,0.6616666666666667,0
s587788784.py,0.53,17,Potentially Suspicious,0.6516666666666667,0
s978164152.py,0.53,26,Potentially Suspicious,0.6516666666666667,0
s448614204.py,0.53,11,Potentially Suspicious,0.6516666666666667,0
s640589637.py,0.53,22,Potentially Suspicious,0.6516666666666667,0
s974680292.py,0.53,18,Potentially Suspicious,0.6516666666666667,0
s629868927.py,0.53,7,Potentially Suspicious,0.6516666666666667,0
s663288417.py,0.53,7,Potentially Suspicious,0.6516666666666667,0
s379289258.py,0.53,9,Potentially Suspicious,0.6516666666666667,0
s151321329.py,0.52,16,Potentially Suspicious,0.6416666666666667,0
s308025195.py,0.52,18,Potentially Suspicious,0.6416666666666667,0
s655107672.py,0.52,15,Potentially Suspicious,0.6416666666666667,0
s626107880.py,0.52,5,Potentially Suspicious,0.6416666666666667,0
s946984096.py,0.52,7,Potentially Suspicious,0.6416666666666667,0
s533792326.py,0.51,10,Potentially Suspicious,0.6316666666666667,0
s074357245.py,0.51,11,Potentially Suspicious,0.6316666666666667,0
s450248175.py,0.51,10,Potentially Suspicious,0.6316666666666667,0
s858168008.py,0.51,11,Potentially Suspicious,0.6316666666666667,0
s361762571.py,0.51,11,Potentially Suspicious,0.6316666666666667,0
s399033033.py,0.51,15,Potentially Suspicious,0.6316666666666667,0
s736837056.py,0.51,16,Potentially Suspicious,0.6316666666666667,0
s772052255.py,0.51,10,Potentially Suspicious,0.6316666666666667,0
s166943544.py,0.5,8,Potentially Suspicious,0.6216666666666667,0
s396910019.py,0.5,9,Potentially Suspicious,0.6216666666666667,0
s499965635.py,0.5,7,Potentially Suspicious,0.6216666666666667,0
s644628074.py,0.5,23,Potentially Suspicious,0.6216666666666667,0
s699688834.py,0.5,10,Potentially Suspicious,0.6216666666666667,0
s738857356.py,0.5,4,Potentially Suspicious,0.6216666666666667,0
s740589774.py,0.5,13,Potentially Suspicious,0.6216666666666667,0
s771928632.py,0.5,11,Potentially Suspicious,0.6216666666666667,0
s809072452.py,0.5,11,Potentially Suspicious,0.6216666666666667,0
s966648177.py,0.5,13,Potentially Suspicious,0.6216666666666667,0
s978443797.py,0.5,13,Potentially Suspicious,0.6216666666666667,0
s783946761.py,0.49,10,Potentially Suspicious,0.6116666666666667,0
s837091886.py,0.49,9,Potentially Suspicious,0.6116666666666667,0
s396025049.py,0.49,20,Potentially Suspicious,0.6116666666666667,0
s142147646.py,0.49,21,Potentially Suspicious,0.6116666666666667,0
s524136655.py,0.49,12,Potentially Suspicious,0.6116666666666667,0
s194699810.py,0.49,5,Potentially Suspicious,0.6116666666666667,0
s930841608.py,0.49,15,Potentially Suspicious,0.6116666666666667,0
s304415423.py,0.49,8,Potentially Suspicious,0.6116666666666667,0
s498267194.py,0.48,13,Potentially Suspicious,0.6016666666666667,0
s866493496.py,0.48,15,Potentially Suspicious,0.6016666666666667,0
s264021908.py,0.48,12,Potentially Suspicious,0.6016666666666667,0
plag3.py,0.47,9,Potentially Suspicious,0.5916666666666667,0
s461624254.py,0.47,18,Potentially Suspicious,0.5916666666666667,0
s427729123.py,0.47,11,Potentially Suspicious,0.5916666666666667,0
s505928942.py,0.46,9,Potentially Suspicious,0.5816666666666667,0
s737609638.py,0.46,10,Potentially Suspicious,0.5816666666666667,0
s055285460.py,0.46,16,Potentially Suspicious,0.5816666666666667,0
s120991320.py,0.45,18,Potentially Suspicious,0.5716666666666667,0
s610897086.py,0.45,11,Potentially Suspicious,0.5716666666666667,0
s120336210.py,0.45,18,Potentially Suspicious,0.5716666666666667,0
s176844323.py,0.45,23,Potentially Suspicious,0.5716666666666667,0
s761876678.py,0.45,11,Potentially Suspicious,0.5716666666666667,0
s574239782.py,0.45,16,Potentially Suspicious,0.5716666666666667,0
s074610334.py,0.44,18,Potentially Suspicious,0.5616666666666666,0
s087834370.py,0.44,13,Potentially Suspicious,0.5616666666666666,0
s530681131.py,0.44,4,Potentially Suspicious,0.5616666666666666,0
s757066119.py,0.44,4,Potentially Suspicious,0.5616666666666666,0
s723912542.py,0.44,17,Potentially Suspicious,0.5616666666666666,0
s121048440.py,0.44,15,Potentially Suspicious,0.5616666666666666,0
s021800580.py,0.44,9,Potentially Suspicious,0.5616666666666666,0
s212961893.py,0.43,17,Potentially Suspicious,0.5516666666666666,0
s402104301.py,0.43,16,Potentially Suspicious,0.5516666666666666,0
s771204369.py,0.43,13,Potentially Suspicious,0.5516666666666666,0
s495093232.py,0.43,10,Potentially Suspicious,0.5516666666666666,0
s398966820.py,0.43,15,Potentially Suspicious,0.5516666666666666,0
s356515025.py,0.43,22,Potentially Suspicious,0.5516666666666666,0
s217026025.py,0.42,4,Potentially Suspicious,0.5416666666666666,0
s231339903.py,0.42,16,Potentially Suspicious,0.5416666666666666,0
s412660241.py,0.42,7,Potentially Suspicious,0.5416666666666666,0
s287757464.py,0.42,11,Potentially Suspicious,0.5416666666666666,0
s220401132.py,0.42,3,Potentially Suspicious,0.5416666666666666,0
s782571631.py,0.42,20,Potentially Suspicious,0.5416666666666666,0
s235204495.py,0.42,7,Potentially Suspicious,0.5416666666666666,0
s452083123.py,0.42,17,Potentially Suspicious,0.5416666666666666,0
s558171659.py,0.42,8,Potentially Suspicious,0.5416666666666666,0
s745742435.py,0.42,12,Potentially Suspicious,0.5416666666666666,0
s595993591.py,0.42,16,Potentially Suspicious,0.5416666666666666,0
s808810356.py,0.42,17,Potentially Suspicious,0.5416666666666666,0
s345978923.py,0.41,7,Potentially Suspicious,0.5316666666666666,0
s397467738.py,0.41,9,Potentially Suspicious,0.5316666666666666,0
s501254041.py,0.41,11,Potentially Suspicious,0.5316666666666666,0
s608920058.py,0.41,15,Potentially Suspicious,0.5316666666666666,0
s768465442.py,0.41,17,Potentially Suspicious,0.5316666666666666,0
s479551486.py,0.41,19,Potentially Suspicious,0.5316666666666666,0
s285136529.py,0.41,10,Potentially Suspicious,0.5316666666666666,0
s069709928.py,0.4,18,Potentially Suspicious,0.5216666666666667,0
s604690947.py,0.4,10,Potentially Suspicious,0.5216666666666667,0
s765526553.py,0.4,22,Potentially Suspicious,0.5216666666666667,0
s933273550.py,0.4,19,Potentially Suspicious,0.5216666666666667,0
s324343938.py,0.4,17,Potentially Suspicious,0.5216666666666667,0
s742984616.py,0.39,11,Potentially Suspicious,0.5116666666666667,0
s031471183.py,0.39,12,Potentially Suspicious,0.5116666666666667,0
s095387017.py,0.38,8,Potentially Suspicious,0.5016666666666667,0
s126087376.py,0.38,21,Potentially Suspicious,0.5016666666666667,0
s818126447.py,0.38,11,Potentially Suspicious,0.5016666666666667,0
s505123519.py,0.38,18,Potentially Suspicious,0.5016666666666667,0
s589445164.py,0.38,7,Potentially Suspicious,0.5016666666666667,0
s589133663.py,0.38,17,Potentially Suspicious,0.5016666666666667,0
s513333553.py,0.38,14,Potentially Suspicious,0.5016666666666667,0
s345707626.py,0.38,17,Potentially Suspicious,0.5016666666666667,0
s602105416.py,0.38,6,Potentially Suspicious,0.5016666666666667,0
s140254853.py,0.37,11,Potentially Suspicious,0.49166666666666664,0
s359596552.py,0.37,7,Potentially Suspicious,0.49166666666666664,0
s884560711.py,0.37,11,Potentially Suspicious,0.49166666666666664,0
s124900623.py,0.36,17,Potentially Suspicious,0.48166666666666663,0
s147069234.py,0.36,11,Potentially Suspicious,0.48166666666666663,0
s751585244.py,0.36,10,Potentially Suspicious,0.48166666666666663,0
s902845672.py,0.36,24,Potentially Suspicious,0.48166666666666663,0
s052730811.py,0.35,14,Potentially Suspicious,0.4716666666666666,0
s837745946.py,0.35,5,Potentially Suspicious,0.4716666666666666,0
s633654036.py,0.35,14,Potentially Suspicious,0.4716666666666666,0
s329362456.py,0.34,25,Potentially Suspicious,0.46166666666666667,0
s691532668.py,0.34,24,Potentially Suspicious,0.46166666666666667,0
s215152483.py,0.33,5,Potentially Suspicious,0.45166666666666666,0
s907223362.py,0.33,12,Potentially Suspicious,0.45166666666666666,0
s618404464.py,0.33,13,Potentially Suspicious,0.45166666666666666,0
s237170618.py,0.32,23,Potentially Suspicious,0.44166666666666665,0
s807059012.py,0.32,18,Potentially Suspicious,0.44166666666666665,0
s637481876.py,0.32,15,Potentially Suspicious,0.44166666666666665,0
s828943277.py,0.32,30,Potentially Suspicious,0.44166666666666665,0
s375327703.py,0.31,16,Potentially Suspicious,0.43166666666666664,0
s918639732.py,0.27,17,Potentially Suspicious,0.39166666666666666,0
s464205146.py,0.27,36,Potentially Suspicious,0.39166666666666666,0
s294878279.py,0.27,16,Potentially Suspicious,0.39166666666666666,0
s970739235.py,0.27,17,Potentially Suspicious,0.39166666666666666,0
plag2.py,0.27,9,Potentially Suspicious,0.39166666666666666,0
s491745251.py,0.26,20,Properly Assessed,0.26,0
s338373859.py,0.25,22,Properly Assessed,0.25,0
s894083911.py,0.24,13,Properly Assessed,0.24,0
s335895592.py,0.23,11,Properly Assessed,0.23,0
s922013385.py,0.21,15,Properly Assessed,0.21,0
s766974314.py,0.21,2,Properly Assessed,0.21,0
s941451139.py,0.21,9,Properly Assessed,0.21,0
s051031063.py,0.2,6,Properly Assessed,0.2,0
s129318344.py,0.18,46,Properly Assessed,0.18,0
s561085013.py,0.18,27,Properly Assessed,0.18,0
s202413379.py,0.17,15,Properly Assessed,0.17,0
s304403106.py,0.07,18,Properly Assessed,0.07,0
