0,1,2,Category,Adjusted_Max_Similarity_Score,Status
s223747008.py,0.66,14,Potentially Plagiarized,1.0133333333333334,1
s404385319.py,0.66,27,Potentially Plagiarized,1.0133333333333334,1
s256213610.py,0.65,17,Potentially Plagiarized,1.0033333333333334,1
s625758266.py,0.65,18,Potentially Plagiarized,1.0033333333333334,1
s754716276.py,0.65,15,Potentially Plagiarized,1.0033333333333334,1
s886836733.py,0.64,19,Potentially Plagiarized,0.9933333333333334,0
s613950226.py,0.64,18,Potentially Plagiarized,0.9933333333333334,0
s087794841.py,0.64,21,Potentially Plagiarized,0.9933333333333334,0
s318641659.py,0.64,14,Potentially Plagiarized,0.9933333333333334,0
s171541621.py,0.63,21,Potentially Plagiarized,0.9833333333333334,0
s564969329.py,0.63,15,Potentially Plagiarized,0.9833333333333334,0
s133173479.py,0.63,23,Potentially Plagiarized,0.9833333333333334,0
s720812976.py,0.63,18,Potentially Plagiarized,0.9833333333333334,0
s067366244.py,0.62,17,Potentially Plagiarized,0.9733333333333334,0
s759490127.py,0.62,19,Potentially Plagiarized,0.9733333333333334,0
s901440511.py,0.62,6,Potentially Plagiarized,0.9733333333333334,0
s976574836.py,0.62,8,Potentially Plagiarized,0.9733333333333334,0
s208831366.py,0.61,21,Potentially Plagiarized,0.9633333333333334,0
s580702299.py,0.61,27,Potentially Plagiarized,0.9633333333333334,0
s352228678.py,0.61,27,Potentially Plagiarized,0.9633333333333334,0
s221522341.py,0.61,9,Potentially Plagiarized,0.9633333333333334,0
s690385297.py,0.61,13,Potentially Plagiarized,0.9633333333333334,0
s931655089.py,0.6,28,Potentially Plagiarized,0.9533333333333334,0
s165493405.py,0.6,13,Potentially Plagiarized,0.9533333333333334,0
s981607405.py,0.6,8,Potentially Plagiarized,0.9533333333333334,0
s086133637.py,0.59,9,Potentially Plagiarized,0.9433333333333334,0
s827389736.py,0.59,9,Potentially Plagiarized,0.9433333333333334,0
s432465414.py,0.59,7,Potentially Plagiarized,0.9433333333333334,0
s552217187.py,0.59,7,Potentially Plagiarized,0.9433333333333334,0
s151136464.py,0.58,17,Potentially Plagiarized,0.9333333333333333,0
s844468412.py,0.58,24,Potentially Plagiarized,0.9333333333333333,0
s120953110.py,0.58,26,Potentially Plagiarized,0.9333333333333333,0
s592291568.py,0.58,14,Potentially Plagiarized,0.9333333333333333,0
s604438560.py,0.58,24,Potentially Plagiarized,0.9333333333333333,0
s034492206.py,0.58,23,Potentially Plagiarized,0.9333333333333333,0
s723862536.py,0.58,19,Potentially Plagiarized,0.9333333333333333,0
s714978121.py,0.57,34,Potentially Plagiarized,0.9233333333333333,0
s377400589.py,0.57,26,Potentially Plagiarized,0.9233333333333333,0
s546300462.py,0.57,18,Potentially Plagiarized,0.9233333333333333,0
s383466550.py,0.57,17,Potentially Plagiarized,0.9233333333333333,0
s517929064.py,0.56,10,Potentially Plagiarized,0.9133333333333333,0
s053962658.py,0.56,5,Potentially Plagiarized,0.9133333333333333,0
s264634060.py,0.56,32,Potentially Plagiarized,0.9133333333333333,0
s996386970.py,0.56,10,Potentially Plagiarized,0.9133333333333333,0
s129784677.py,0.56,34,Potentially Plagiarized,0.9133333333333333,0
s262409934.py,0.55,19,Potentially Plagiarized,0.9033333333333333,0
s189049835.py,0.55,10,Potentially Plagiarized,0.9033333333333333,0
s491447690.py,0.55,12,Potentially Plagiarized,0.9033333333333333,0
s526988326.py,0.54,34,Potentially Plagiarized,0.8933333333333333,0
s423505995.py,0.54,16,Potentially Plagiarized,0.8933333333333333,0
s291697269.py,0.54,13,Potentially Plagiarized,0.8933333333333333,0
s821293644.py,0.54,16,Potentially Plagiarized,0.8933333333333333,0
s293311757.py,0.54,27,Potentially Plagiarized,0.8933333333333333,0
s710697734.py,0.54,17,Potentially Plagiarized,0.8933333333333333,0
s560231328.py,0.54,30,Potentially Plagiarized,0.8933333333333333,0
s690126592.py,0.54,14,Potentially Plagiarized,0.8933333333333333,0
s842821455.py,0.54,32,Potentially Plagiarized,0.8933333333333333,0
s134345126.py,0.53,31,Potentially Plagiarized,0.8833333333333333,0
s888615531.py,0.53,22,Potentially Plagiarized,0.8833333333333333,0
s902638359.py,0.52,25,Potentially Plagiarized,0.8733333333333333,0
s498167705.py,0.52,13,Potentially Plagiarized,0.8733333333333333,0
s019758819.py,0.52,21,Potentially Plagiarized,0.8733333333333333,0
s471114924.py,0.52,38,Potentially Plagiarized,0.8733333333333333,0
s723268373.py,0.51,13,Potentially Plagiarized,0.8633333333333333,0
s855214102.py,0.51,19,Potentially Plagiarized,0.8633333333333333,0
s992671124.py,0.51,20,Potentially Plagiarized,0.8633333333333333,0
s493058905.py,0.5,19,Potentially Plagiarized,0.8533333333333333,0
s746017213.py,0.5,7,Potentially Plagiarized,0.8533333333333333,0
s412567145.py,0.49,27,Potentially Plagiarized,0.8433333333333333,0
s011139755.py,0.49,18,Potentially Plagiarized,0.8433333333333333,0
s133160200.py,0.49,7,Potentially Plagiarized,0.8433333333333333,0
s132014619.py,0.48,12,Potentially Plagiarized,0.8333333333333333,0
s717206693.py,0.48,14,Potentially Plagiarized,0.8333333333333333,0
s962562670.py,0.48,25,Potentially Plagiarized,0.8333333333333333,0
s680510277.py,0.48,43,Potentially Plagiarized,0.8333333333333333,0
s718466090.py,0.48,20,Potentially Plagiarized,0.8333333333333333,0
s452108944.py,0.47,19,Potentially Plagiarized,0.8233333333333333,0
s518219590.py,0.47,33,Potentially Plagiarized,0.8233333333333333,0
plag2.py,0.47,13,Potentially Plagiarized,0.8233333333333333,0
s933999434.py,0.47,13,Potentially Plagiarized,0.8233333333333333,0
s936121037.py,0.47,13,Potentially Plagiarized,0.8233333333333333,0
s224597442.py,0.47,22,Potentially Plagiarized,0.8233333333333333,0
s469789387.py,0.47,6,Potentially Plagiarized,0.8233333333333333,0
s249142166.py,0.46,22,Potentially Suspicious,0.5533333333333333,0
s025302541.py,0.46,7,Potentially Suspicious,0.5533333333333333,0
s365473254.py,0.46,31,Potentially Suspicious,0.5533333333333333,0
s553363646.py,0.46,21,Potentially Suspicious,0.5533333333333333,0
s581754664.py,0.45,17,Potentially Suspicious,0.5433333333333333,0
s895899189.py,0.45,12,Potentially Suspicious,0.5433333333333333,0
s672817239.py,0.45,4,Potentially Suspicious,0.5433333333333333,0
s338968927.py,0.45,9,Potentially Suspicious,0.5433333333333333,0
s951376840.py,0.45,13,Potentially Suspicious,0.5433333333333333,0
s733285577.py,0.45,10,Potentially Suspicious,0.5433333333333333,0
s850776555.py,0.45,19,Potentially Suspicious,0.5433333333333333,0
s678673430.py,0.44,12,Potentially Suspicious,0.5333333333333333,0
s807698827.py,0.44,22,Potentially Suspicious,0.5333333333333333,0
s133611757.py,0.44,17,Potentially Suspicious,0.5333333333333333,0
s586160004.py,0.43,29,Potentially Suspicious,0.5233333333333333,0
s763222082.py,0.43,8,Potentially Suspicious,0.5233333333333333,0
s578495269.py,0.43,23,Potentially Suspicious,0.5233333333333333,0
s237998891.py,0.42,12,Potentially Suspicious,0.5133333333333333,0
s667209807.py,0.42,17,Potentially Suspicious,0.5133333333333333,0
s828137227.py,0.42,20,Potentially Suspicious,0.5133333333333333,0
s739560514.py,0.42,12,Potentially Suspicious,0.5133333333333333,0
s183075551.py,0.41,14,Potentially Suspicious,0.5033333333333333,0
s757251685.py,0.41,12,Potentially Suspicious,0.5033333333333333,0
s127186420.py,0.41,11,Potentially Suspicious,0.5033333333333333,0
s388411679.py,0.41,10,Potentially Suspicious,0.5033333333333333,0
s682478539.py,0.41,8,Potentially Suspicious,0.5033333333333333,0
s790774407.py,0.41,15,Potentially Suspicious,0.5033333333333333,0
s976293909.py,0.4,42,Potentially Suspicious,0.49333333333333335,0
s705814778.py,0.4,30,Potentially Suspicious,0.49333333333333335,0
s614682974.py,0.39,14,Potentially Suspicious,0.48333333333333334,0
s179993617.py,0.39,19,Potentially Suspicious,0.48333333333333334,0
s405068465.py,0.39,20,Potentially Suspicious,0.48333333333333334,0
s155457031.py,0.39,15,Potentially Suspicious,0.48333333333333334,0
s037697780.py,0.39,17,Potentially Suspicious,0.48333333333333334,0
s244944582.py,0.38,15,Potentially Suspicious,0.47333333333333333,0
s902869409.py,0.38,18,Potentially Suspicious,0.47333333333333333,0
s189427951.py,0.38,11,Potentially Suspicious,0.47333333333333333,0
s345448705.py,0.38,13,Potentially Suspicious,0.47333333333333333,0
s989115325.py,0.37,5,Potentially Suspicious,0.4633333333333333,0
s470045593.py,0.37,10,Potentially Suspicious,0.4633333333333333,0
s500435030.py,0.37,11,Potentially Suspicious,0.4633333333333333,0
s747397632.py,0.37,14,Potentially Suspicious,0.4633333333333333,0
s840028886.py,0.36,10,Potentially Suspicious,0.4533333333333333,0
s808720492.py,0.36,16,Potentially Suspicious,0.4533333333333333,0
s701693816.py,0.36,25,Potentially Suspicious,0.4533333333333333,0
s714229748.py,0.35,15,Potentially Suspicious,0.4433333333333333,0
s103920477.py,0.35,16,Potentially Suspicious,0.4433333333333333,0
s813677049.py,0.35,16,Potentially Suspicious,0.4433333333333333,0
s180219283.py,0.35,5,Potentially Suspicious,0.4433333333333333,0
s591308726.py,0.34,21,Potentially Suspicious,0.43333333333333335,0
s739041896.py,0.34,22,Potentially Suspicious,0.43333333333333335,0
s170495608.py,0.34,13,Potentially Suspicious,0.43333333333333335,0
s044395530.py,0.33,40,Potentially Suspicious,0.42333333333333334,0
s995104345.py,0.32,19,Potentially Suspicious,0.41333333333333333,0
s290866564.py,0.31,13,Potentially Suspicious,0.4033333333333333,0
s641491586.py,0.31,22,Potentially Suspicious,0.4033333333333333,0
s608320466.py,0.31,27,Potentially Suspicious,0.4033333333333333,0
s995368293.py,0.31,25,Potentially Suspicious,0.4033333333333333,0
s747574374.py,0.31,19,Potentially Suspicious,0.4033333333333333,0
s833531625.py,0.3,16,Potentially Suspicious,0.3933333333333333,0
s964900405.py,0.3,34,Potentially Suspicious,0.3933333333333333,0
s811002751.py,0.3,14,Potentially Suspicious,0.3933333333333333,0
s843678733.py,0.3,13,Potentially Suspicious,0.3933333333333333,0
s959172691.py,0.3,21,Potentially Suspicious,0.3933333333333333,0
s911489140.py,0.29,29,Potentially Suspicious,0.3833333333333333,0
s823585082.py,0.29,18,Potentially Suspicious,0.3833333333333333,0
s395125644.py,0.28,8,Potentially Suspicious,0.37333333333333335,0
s158637854.py,0.28,24,Potentially Suspicious,0.37333333333333335,0
s843357040.py,0.28,7,Potentially Suspicious,0.37333333333333335,0
s149247020.py,0.28,9,Potentially Suspicious,0.37333333333333335,0
s319575812.py,0.27,33,Potentially Suspicious,0.36333333333333334,0
s406442727.py,0.27,14,Potentially Suspicious,0.36333333333333334,0
s720635242.py,0.27,26,Potentially Suspicious,0.36333333333333334,0
s185873561.py,0.26,27,Potentially Suspicious,0.35333333333333333,0
s342249353.py,0.26,27,Potentially Suspicious,0.35333333333333333,0
s159518120.py,0.26,27,Potentially Suspicious,0.35333333333333333,0
s073797465.py,0.26,27,Potentially Suspicious,0.35333333333333333,0
s128859501.py,0.25,11,Potentially Suspicious,0.3433333333333333,0
s931427279.py,0.25,40,Potentially Suspicious,0.3433333333333333,0
s294876749.py,0.25,17,Potentially Suspicious,0.3433333333333333,0
s146411959.py,0.24,15,Potentially Suspicious,0.3333333333333333,0
s569591725.py,0.24,25,Potentially Suspicious,0.3333333333333333,0
s732561193.py,0.24,19,Potentially Suspicious,0.3333333333333333,0
s324335421.py,0.22,17,Potentially Suspicious,0.31333333333333335,0
s805588743.py,0.22,27,Potentially Suspicious,0.31333333333333335,0
s278878867.py,0.21,17,Potentially Suspicious,0.30333333333333334,0
s104343562.py,0.21,32,Potentially Suspicious,0.30333333333333334,0
s556299920.py,0.21,16,Potentially Suspicious,0.30333333333333334,0
s274426181.py,0.21,29,Potentially Suspicious,0.30333333333333334,0
s847621059.py,0.21,19,Potentially Suspicious,0.30333333333333334,0
s443026750.py,0.2,19,Potentially Suspicious,0.29333333333333333,0
s345685487.py,0.2,30,Potentially Suspicious,0.29333333333333333,0
s022527234.py,0.19,10,Potentially Suspicious,0.2833333333333333,0
s377079832.py,0.19,16,Potentially Suspicious,0.2833333333333333,0
s532010872.py,0.19,25,Potentially Suspicious,0.2833333333333333,0
plag1.py,0.19,14,Potentially Suspicious,0.2833333333333333,0
s161957843.py,0.19,8,Potentially Suspicious,0.2833333333333333,0
s832117618.py,0.17,38,Properly Assessed,0.17,0
s804996741.py,0.16,14,Properly Assessed,0.16,0
s698986385.py,0.15,22,Properly Assessed,0.15,0
s127258338.py,0.15,23,Properly Assessed,0.15,0
s771431438.py,0.14,29,Properly Assessed,0.14,0
s564069973.py,0.12,40,Properly Assessed,0.12,0
s377216409.py,0.09,32,Properly Assessed,0.09,0
s353539243.py,0.05,10,Properly Assessed,0.05,0
