0,1,2,Category,Adjusted_Max_Similarity_Score,Status
s624257525.py,0.72,9,Potentially Plagiarized,0.8266666666666667,1
s771760807.py,0.72,13,Potentially Plagiarized,0.8266666666666667,1
s277840971.py,0.72,13,Potentially Plagiarized,0.8266666666666667,1
s447663239.py,0.72,17,Potentially Plagiarized,0.8266666666666667,1
s185329253.py,0.71,10,Potentially Plagiarized,0.8166666666666667,1
s487130866.py,0.71,7,Potentially Plagiarized,0.8166666666666667,1
s498589410.py,0.71,8,Potentially Plagiarized,0.8166666666666667,1
s807019739.py,0.71,15,Potentially Plagiarized,0.8166666666666667,1
s306727527.py,0.7,11,Potentially Plagiarized,0.8066666666666666,0
s922617134.py,0.7,11,Potentially Plagiarized,0.8066666666666666,0
s956329641.py,0.7,10,Potentially Plagiarized,0.8066666666666666,0
s892984511.py,0.7,24,Potentially Plagiarized,0.8066666666666666,0
s919354997.py,0.7,18,Potentially Plagiarized,0.8066666666666666,0
s226175465.py,0.69,19,Potentially Plagiarized,0.7966666666666666,0
s307455414.py,0.69,9,Potentially Plagiarized,0.7966666666666666,0
s069524509.py,0.69,17,Potentially Plagiarized,0.7966666666666666,0
s486237781.py,0.69,18,Potentially Plagiarized,0.7966666666666666,0
s799407605.py,0.69,17,Potentially Plagiarized,0.7966666666666666,0
s953612884.py,0.69,6,Potentially Plagiarized,0.7966666666666666,0
s679930026.py,0.68,9,Potentially Plagiarized,0.7866666666666667,0
s864145550.py,0.68,9,Potentially Plagiarized,0.7866666666666667,0
s150991875.py,0.68,14,Potentially Plagiarized,0.7866666666666667,0
s275695962.py,0.68,10,Potentially Plagiarized,0.7866666666666667,0
s692669585.py,0.68,11,Potentially Plagiarized,0.7866666666666667,0
s340687312.py,0.68,12,Potentially Plagiarized,0.7866666666666667,0
s065388113.py,0.67,19,Potentially Plagiarized,0.7766666666666667,0
s070497435.py,0.67,9,Potentially Plagiarized,0.7766666666666667,0
s400197197.py,0.67,13,Potentially Plagiarized,0.7766666666666667,0
s594523890.py,0.67,12,Potentially Plagiarized,0.7766666666666667,0
s819664381.py,0.67,12,Potentially Plagiarized,0.7766666666666667,0
s823452844.py,0.67,8,Potentially Plagiarized,0.7766666666666667,0
s941121630.py,0.67,13,Potentially Plagiarized,0.7766666666666667,0
s951266104.py,0.67,12,Potentially Plagiarized,0.7766666666666667,0
s979368235.py,0.66,15,Potentially Plagiarized,0.7666666666666667,0
s108100200.py,0.65,17,Potentially Plagiarized,0.7566666666666667,0
s382347874.py,0.65,15,Potentially Plagiarized,0.7566666666666667,0
s408064576.py,0.65,18,Potentially Plagiarized,0.7566666666666667,0
s775519131.py,0.65,10,Potentially Plagiarized,0.7566666666666667,0
plag1.py,0.65,14,Potentially Plagiarized,0.7566666666666667,0
s022552253.py,0.65,15,Potentially Plagiarized,0.7566666666666667,0
s962954377.py,0.65,14,Potentially Plagiarized,0.7566666666666667,0
s016723439.py,0.65,16,Potentially Plagiarized,0.7566666666666667,0
s637928489.py,0.63,17,Potentially Suspicious,0.73,0
s198120407.py,0.63,8,Potentially Suspicious,0.73,0
s506786308.py,0.63,8,Potentially Suspicious,0.73,0
s288120917.py,0.63,11,Potentially Suspicious,0.73,0
s435400915.py,0.63,8,Potentially Suspicious,0.73,0
s949520130.py,0.63,9,Potentially Suspicious,0.73,0
s719905403.py,0.63,12,Potentially Suspicious,0.73,0
s583376546.py,0.63,15,Potentially Suspicious,0.73,0
s024415072.py,0.62,7,Potentially Suspicious,0.72,0
s850008764.py,0.62,8,Potentially Suspicious,0.72,0
s774985976.py,0.62,16,Potentially Suspicious,0.72,0
s330484998.py,0.62,13,Potentially Suspicious,0.72,0
s353855838.py,0.62,13,Potentially Suspicious,0.72,0
s377624064.py,0.61,9,Potentially Suspicious,0.71,0
s232400621.py,0.61,22,Potentially Suspicious,0.71,0
s713017278.py,0.61,15,Potentially Suspicious,0.71,0
s963089962.py,0.6,9,Potentially Suspicious,0.7,0
s072382201.py,0.6,10,Potentially Suspicious,0.7,0
s291765113.py,0.6,19,Potentially Suspicious,0.7,0
s775642961.py,0.6,9,Potentially Suspicious,0.7,0
s077070089.py,0.6,12,Potentially Suspicious,0.7,0
s160448290.py,0.59,11,Potentially Suspicious,0.69,0
s208190190.py,0.59,10,Potentially Suspicious,0.69,0
s680831117.py,0.59,10,Potentially Suspicious,0.69,0
s131373758.py,0.58,14,Potentially Suspicious,0.6799999999999999,0
s535279251.py,0.58,15,Potentially Suspicious,0.6799999999999999,0
s644606617.py,0.57,16,Potentially Suspicious,0.6699999999999999,0
s089397247.py,0.57,16,Potentially Suspicious,0.6699999999999999,0
s423415805.py,0.57,8,Potentially Suspicious,0.6699999999999999,0
s471759957.py,0.57,12,Potentially Suspicious,0.6699999999999999,0
s632011165.py,0.57,7,Potentially Suspicious,0.6699999999999999,0
s649961189.py,0.57,14,Potentially Suspicious,0.6699999999999999,0
s729751320.py,0.57,12,Potentially Suspicious,0.6699999999999999,0
s995750402.py,0.57,8,Potentially Suspicious,0.6699999999999999,0
s805936040.py,0.56,7,Potentially Suspicious,0.66,0
s950785733.py,0.56,7,Potentially Suspicious,0.66,0
s611132349.py,0.56,12,Potentially Suspicious,0.66,0
s354030225.py,0.56,14,Potentially Suspicious,0.66,0
s017432130.py,0.55,15,Potentially Suspicious,0.65,0
s250144866.py,0.55,15,Potentially Suspicious,0.65,0
s682851452.py,0.55,13,Potentially Suspicious,0.65,0
s229344128.py,0.53,12,Potentially Suspicious,0.63,0
s740155215.py,0.53,14,Potentially Suspicious,0.63,0
s378543817.py,0.53,9,Potentially Suspicious,0.63,0
s429034253.py,0.53,7,Potentially Suspicious,0.63,0
s250663836.py,0.53,12,Potentially Suspicious,0.63,0
s691249826.py,0.53,13,Potentially Suspicious,0.63,0
s317922475.py,0.53,7,Potentially Suspicious,0.63,0
s876228033.py,0.53,8,Potentially Suspicious,0.63,0
s887935434.py,0.53,10,Potentially Suspicious,0.63,0
s191881532.py,0.52,16,Potentially Suspicious,0.62,0
s469508341.py,0.52,20,Potentially Suspicious,0.62,0
s229235272.py,0.52,15,Potentially Suspicious,0.62,0
s291187945.py,0.52,22,Potentially Suspicious,0.62,0
s572817308.py,0.52,18,Potentially Suspicious,0.62,0
s173770249.py,0.52,22,Potentially Suspicious,0.62,0
s371903079.py,0.52,14,Potentially Suspicious,0.62,0
s080178744.py,0.52,15,Potentially Suspicious,0.62,0
s976595098.py,0.52,15,Potentially Suspicious,0.62,0
s704124462.py,0.51,14,Potentially Suspicious,0.61,0
s123677152.py,0.5,5,Potentially Suspicious,0.6,0
s351463665.py,0.5,9,Potentially Suspicious,0.6,0
s675319984.py,0.5,14,Potentially Suspicious,0.6,0
s974651890.py,0.5,5,Potentially Suspicious,0.6,0
s181649771.py,0.49,18,Potentially Suspicious,0.59,0
s953916803.py,0.49,19,Potentially Suspicious,0.59,0
s966428351.py,0.49,19,Potentially Suspicious,0.59,0
s122713376.py,0.49,16,Potentially Suspicious,0.59,0
s867453250.py,0.49,11,Potentially Suspicious,0.59,0
s946519215.py,0.49,14,Potentially Suspicious,0.59,0
s273813341.py,0.48,16,Potentially Suspicious,0.58,0
s143629154.py,0.48,20,Potentially Suspicious,0.58,0
s105697610.py,0.47,16,Potentially Suspicious,0.57,0
s141649715.py,0.47,14,Potentially Suspicious,0.57,0
s830777507.py,0.47,24,Potentially Suspicious,0.57,0
s662786124.py,0.47,16,Potentially Suspicious,0.57,0
s892655837.py,0.47,11,Potentially Suspicious,0.57,0
s664410163.py,0.46,18,Potentially Suspicious,0.56,0
s683831321.py,0.46,22,Potentially Suspicious,0.56,0
s312003141.py,0.46,12,Potentially Suspicious,0.56,0
s676917118.py,0.46,19,Potentially Suspicious,0.56,0
s708959658.py,0.46,15,Potentially Suspicious,0.56,0
s276366197.py,0.46,6,Potentially Suspicious,0.56,0
s915568384.py,0.46,22,Potentially Suspicious,0.56,0
s499951888.py,0.45,20,Potentially Suspicious,0.55,0
s272165987.py,0.45,11,Potentially Suspicious,0.55,0
s426881058.py,0.45,13,Potentially Suspicious,0.55,0
s882970591.py,0.45,15,Potentially Suspicious,0.55,0
s340260863.py,0.44,9,Potentially Suspicious,0.54,0
s389150867.py,0.44,16,Potentially Suspicious,0.54,0
s745082628.py,0.44,10,Potentially Suspicious,0.54,0
s881464284.py,0.44,19,Potentially Suspicious,0.54,0
s812636317.py,0.44,15,Potentially Suspicious,0.54,0
s004111882.py,0.44,9,Potentially Suspicious,0.54,0
s977613982.py,0.43,37,Potentially Suspicious,0.53,0
s997164972.py,0.43,17,Potentially Suspicious,0.53,0
s367649024.py,0.43,25,Potentially Suspicious,0.53,0
s442904398.py,0.43,20,Potentially Suspicious,0.53,0
s260313632.py,0.43,1,Potentially Suspicious,0.53,0
s541998475.py,0.43,1,Potentially Suspicious,0.53,0
s817205162.py,0.43,18,Potentially Suspicious,0.53,0
s659859904.py,0.42,7,Potentially Suspicious,0.52,0
s665141564.py,0.42,7,Potentially Suspicious,0.52,0
s504402503.py,0.42,13,Potentially Suspicious,0.52,0
s235032979.py,0.42,25,Potentially Suspicious,0.52,0
s153581221.py,0.42,7,Potentially Suspicious,0.52,0
s653927191.py,0.42,17,Potentially Suspicious,0.52,0
s727558420.py,0.42,21,Potentially Suspicious,0.52,0
s029805107.py,0.42,16,Potentially Suspicious,0.52,0
s662861194.py,0.42,27,Potentially Suspicious,0.52,0
s110221036.py,0.42,10,Potentially Suspicious,0.52,0
s988876892.py,0.42,11,Potentially Suspicious,0.52,0
s334021130.py,0.42,15,Potentially Suspicious,0.52,0
s301525293.py,0.41,16,Potentially Suspicious,0.51,0
s603801780.py,0.41,14,Potentially Suspicious,0.51,0
s198228173.py,0.41,14,Potentially Suspicious,0.51,0
s432906507.py,0.41,13,Potentially Suspicious,0.51,0
s228514011.py,0.41,11,Potentially Suspicious,0.51,0
s781442127.py,0.41,12,Potentially Suspicious,0.51,0
s681264892.py,0.4,26,Potentially Suspicious,0.5,0
s237748259.py,0.4,20,Potentially Suspicious,0.5,0
s440391822.py,0.4,5,Potentially Suspicious,0.5,0
s849601045.py,0.39,19,Potentially Suspicious,0.49000000000000005,0
s340495810.py,0.38,19,Potentially Suspicious,0.48000000000000004,0
s231919869.py,0.38,16,Potentially Suspicious,0.48000000000000004,0
s094845574.py,0.38,13,Potentially Suspicious,0.48000000000000004,0
s442052527.py,0.38,15,Potentially Suspicious,0.48000000000000004,0
s050250706.py,0.38,24,Potentially Suspicious,0.48000000000000004,0
s073990614.py,0.38,20,Potentially Suspicious,0.48000000000000004,0
s003137888.py,0.38,13,Potentially Suspicious,0.48000000000000004,0
s205750271.py,0.38,12,Potentially Suspicious,0.48000000000000004,0
s674913748.py,0.38,17,Potentially Suspicious,0.48000000000000004,0
s906553828.py,0.38,14,Potentially Suspicious,0.48000000000000004,0
s925341148.py,0.37,7,Potentially Suspicious,0.47000000000000003,0
s688910518.py,0.37,9,Potentially Suspicious,0.47000000000000003,0
s364346794.py,0.37,25,Potentially Suspicious,0.47000000000000003,0
s857108393.py,0.37,48,Potentially Suspicious,0.47000000000000003,0
s129430195.py,0.36,3,Potentially Suspicious,0.46,0
s381983597.py,0.36,4,Potentially Suspicious,0.46,0
s914336626.py,0.36,20,Potentially Suspicious,0.46,0
s869598072.py,0.36,22,Potentially Suspicious,0.46,0
s769259066.py,0.36,20,Potentially Suspicious,0.46,0
s301140190.py,0.36,53,Potentially Suspicious,0.46,0
s935140766.py,0.36,27,Potentially Suspicious,0.46,0
s726211273.py,0.36,18,Potentially Suspicious,0.46,0
plag2.py,0.35,3,Potentially Suspicious,0.45,0
s039628413.py,0.35,2,Potentially Suspicious,0.45,0
s116133607.py,0.35,18,Potentially Suspicious,0.45,0
s535208477.py,0.35,15,Potentially Suspicious,0.45,0
s427880809.py,0.35,24,Potentially Suspicious,0.45,0
s132189694.py,0.35,12,Potentially Suspicious,0.45,0
s381103112.py,0.35,10,Potentially Suspicious,0.45,0
s151492802.py,0.34,17,Properly Assessed,0.34,0
s537113689.py,0.34,13,Properly Assessed,0.34,0
s956430230.py,0.34,12,Properly Assessed,0.34,0
s208089588.py,0.34,13,Properly Assessed,0.34,0
s540561906.py,0.34,21,Properly Assessed,0.34,0
s622759677.py,0.34,23,Properly Assessed,0.34,0
s893580909.py,0.34,19,Properly Assessed,0.34,0
s255177695.py,0.33,15,Properly Assessed,0.33,0
s289049130.py,0.33,29,Properly Assessed,0.33,0
s932589802.py,0.33,16,Properly Assessed,0.33,0
s990875030.py,0.33,5,Properly Assessed,0.33,0
s395391076.py,0.32,19,Properly Assessed,0.32,0
s478676308.py,0.32,17,Properly Assessed,0.32,0
s692082649.py,0.32,18,Properly Assessed,0.32,0
s889469259.py,0.32,24,Properly Assessed,0.32,0
s912796776.py,0.31,15,Properly Assessed,0.31,0
s027786427.py,0.31,20,Properly Assessed,0.31,0
s603997992.py,0.31,21,Properly Assessed,0.31,0
s793779455.py,0.3,25,Properly Assessed,0.3,0
s388716206.py,0.3,25,Properly Assessed,0.3,0
s298594543.py,0.3,30,Properly Assessed,0.3,0
s531062257.py,0.3,21,Properly Assessed,0.3,0
s100640323.py,0.3,16,Properly Assessed,0.3,0
s739666546.py,0.3,26,Properly Assessed,0.3,0
s716892037.py,0.29,19,Properly Assessed,0.29,0
s576359097.py,0.29,12,Properly Assessed,0.29,0
s811894434.py,0.29,13,Properly Assessed,0.29,0
s178290764.py,0.29,15,Properly Assessed,0.29,0
s165074072.py,0.29,25,Properly Assessed,0.29,0
s474401310.py,0.28,26,Properly Assessed,0.28,0
s276679462.py,0.28,19,Properly Assessed,0.28,0
s199062400.py,0.27,15,Properly Assessed,0.27,0
s684193415.py,0.27,27,Properly Assessed,0.27,0
s215266997.py,0.27,19,Properly Assessed,0.27,0
s604421291.py,0.27,8,Properly Assessed,0.27,0
s363389679.py,0.26,13,Properly Assessed,0.26,0
s736724264.py,0.26,29,Properly Assessed,0.26,0
s971644278.py,0.26,15,Properly Assessed,0.26,0
s971730318.py,0.26,18,Properly Assessed,0.26,0
s776768724.py,0.26,20,Properly Assessed,0.26,0
s357597334.py,0.25,19,Properly Assessed,0.25,0
s477673521.py,0.25,17,Properly Assessed,0.25,0
s452609878.py,0.25,21,Properly Assessed,0.25,0
s473656306.py,0.24,14,Properly Assessed,0.24,0
s872021498.py,0.24,16,Properly Assessed,0.24,0
s551211575.py,0.24,25,Properly Assessed,0.24,0
s768352466.py,0.24,27,Properly Assessed,0.24,0
s967553335.py,0.24,9,Properly Assessed,0.24,0
s411039679.py,0.24,22,Properly Assessed,0.24,0
s458886331.py,0.24,8,Properly Assessed,0.24,0
s785996369.py,0.24,17,Properly Assessed,0.24,0
s742326447.py,0.24,34,Properly Assessed,0.24,0
s031326284.py,0.21,16,Properly Assessed,0.21,0
s419397400.py,0.21,15,Properly Assessed,0.21,0
s757776986.py,0.2,12,Properly Assessed,0.2,0
s510327923.py,0.19,30,Properly Assessed,0.19,0
s676871032.py,0.19,17,Properly Assessed,0.19,0
s036439277.py,0.18,19,Properly Assessed,0.18,0
s183593460.py,0.18,26,Properly Assessed,0.18,0
s154745189.py,0.18,22,Properly Assessed,0.18,0
s905318674.py,0.16,56,Properly Assessed,0.16,0
s792347346.py,0.15,24,Properly Assessed,0.15,0
s321055167.py,0.15,41,Properly Assessed,0.15,0
s841793575.py,0.15,2,Properly Assessed,0.15,0
s497593333.py,0.14,21,Properly Assessed,0.14,0
s588480652.py,0.14,16,Properly Assessed,0.14,0
s213956671.py,0.14,19,Properly Assessed,0.14,0
s200202868.py,0.11,45,Properly Assessed,0.11,0
s557666100.py,0.1,31,Properly Assessed,0.1,0
