0,1,2,Category,Adjusted_Max_Similarity_Score,Status
s004719748_whileLoop.py,0.73,20,Potentially Plagiarized,0.7833333333333333,0
s004719748.py,0.73,18,Potentially Plagiarized,0.7833333333333333,0
s696741122.py,0.73,17,Potentially Plagiarized,0.7833333333333333,0
s445902802.py,0.71,15,Properly Assessed,0.71,0
s724430303.py,0.71,22,Properly Assessed,0.71,0
s901879652.py,0.71,18,Properly Assessed,0.71,0
s307699613.py,0.69,23,Properly Assessed,0.69,0
s423102994.py,0.69,19,Properly Assessed,0.69,0
s874655431.py,0.69,11,Properly Assessed,0.69,0
s299668256.py,0.69,58,Properly Assessed,0.69,0
s932853568.py,0.69,46,Properly Assessed,0.69,0
s038736765.py,0.68,17,Properly Assessed,0.68,0
s037037653.py,0.68,21,Properly Assessed,0.68,0
s114996430.py,0.68,24,Properly Assessed,0.68,0
s407906170.py,0.68,19,Properly Assessed,0.68,0
s510573614.py,0.68,19,Properly Assessed,0.68,0
s551644174.py,0.68,15,Properly Assessed,0.68,0
s757600629.py,0.67,18,Properly Assessed,0.67,0
s104154175.py,0.67,12,Properly Assessed,0.67,0
s279543954.py,0.67,23,Properly Assessed,0.67,0
s547074559.py,0.67,17,Properly Assessed,0.67,0
s566225980.py,0.67,22,Properly Assessed,0.67,0
s628124374.py,0.67,11,Properly Assessed,0.67,0
s841850041.py,0.67,20,Properly Assessed,0.67,0
s167051664.py,0.66,20,Properly Assessed,0.66,0
s088234462.py,0.65,23,Properly Assessed,0.65,0
s168427102.py,0.64,18,Properly Assessed,0.64,0
s951687453.py,0.64,25,Properly Assessed,0.64,0
s293005671.py,0.64,19,Properly Assessed,0.64,0
s310147176.py,0.63,17,Properly Assessed,0.63,0
s524584051.py,0.63,28,Properly Assessed,0.63,0
s611630885.py,0.63,18,Properly Assessed,0.63,0
s920970356.py,0.63,25,Properly Assessed,0.63,0
s202458339.py,0.62,16,Properly Assessed,0.62,0
s307452546.py,0.61,23,Properly Assessed,0.61,0
s204592916.py,0.61,20,Properly Assessed,0.61,0
s038970525.py,0.61,9,Properly Assessed,0.61,0
s380991999.py,0.61,12,Properly Assessed,0.61,0
s464677842.py,0.61,24,Properly Assessed,0.61,0
s871966632.py,0.6,26,Properly Assessed,0.6,0
s882798843.py,0.6,27,Properly Assessed,0.6,0
s498035753.py,0.6,22,Properly Assessed,0.6,0
s040366647.py,0.6,37,Properly Assessed,0.6,0
s289833710.py,0.6,23,Properly Assessed,0.6,0
s001606228.py,0.59,21,Properly Assessed,0.59,0
s233678331.py,0.59,18,Properly Assessed,0.59,0
s429752111.py,0.59,23,Properly Assessed,0.59,0
s087806907.py,0.59,23,Properly Assessed,0.59,0
s685394660.py,0.58,31,Properly Assessed,0.58,0
s852831350.py,0.58,32,Properly Assessed,0.58,0
s531381968.py,0.58,29,Properly Assessed,0.58,0
s058881628.py,0.57,43,Properly Assessed,0.57,0
s033509592.py,0.57,19,Properly Assessed,0.57,0
s573629359.py,0.56,16,Properly Assessed,0.56,0
s995211641.py,0.55,17,Properly Assessed,0.55,0
s120434169.py,0.55,24,Properly Assessed,0.55,0
s800496385.py,0.55,18,Properly Assessed,0.55,0
s637411784.py,0.55,31,Properly Assessed,0.55,0
s901592753.py,0.55,13,Properly Assessed,0.55,0
s934369170.py,0.55,19,Properly Assessed,0.55,0
s180689816.py,0.54,25,Properly Assessed,0.54,0
s133052195.py,0.54,26,Properly Assessed,0.54,0
s368478598.py,0.54,24,Properly Assessed,0.54,0
s365634538.py,0.54,21,Properly Assessed,0.54,0
s621657632.py,0.54,22,Properly Assessed,0.54,0
s393281711.py,0.54,16,Properly Assessed,0.54,0
s939587117.py,0.54,23,Properly Assessed,0.54,0
s749015253.py,0.54,16,Properly Assessed,0.54,0
s834183402.py,0.54,19,Properly Assessed,0.54,0
s710907269.py,0.53,28,Properly Assessed,0.53,0
s855881930.py,0.53,21,Properly Assessed,0.53,0
s031634174.py,0.53,22,Properly Assessed,0.53,0
s224467211.py,0.53,22,Properly Assessed,0.53,0
s787807219.py,0.52,28,Properly Assessed,0.52,0
s866282165.py,0.52,86,Properly Assessed,0.52,0
s261185893.py,0.52,24,Properly Assessed,0.52,0
s751805362.py,0.52,16,Properly Assessed,0.52,0
s056140102.py,0.52,18,Properly Assessed,0.52,0
s038718871.py,0.51,18,Properly Assessed,0.51,0
s952798268.py,0.51,25,Properly Assessed,0.51,0
s137220295.py,0.51,18,Properly Assessed,0.51,0
s633770118.py,0.51,22,Properly Assessed,0.51,0
s267895886.py,0.51,25,Properly Assessed,0.51,0
s811154026.py,0.51,18,Properly Assessed,0.51,0
s488446188.py,0.49,25,Properly Assessed,0.49,0
s627525396.py,0.49,17,Properly Assessed,0.49,0
s180549871.py,0.49,34,Properly Assessed,0.49,0
s886711927.py,0.49,39,Properly Assessed,0.49,0
s396294913.py,0.49,19,Properly Assessed,0.49,0
s735056091.py,0.49,24,Properly Assessed,0.49,0
s879121699.py,0.49,24,Properly Assessed,0.49,0
s395428946.py,0.49,18,Properly Assessed,0.49,0
s443041889.py,0.49,24,Properly Assessed,0.49,0
s565069456.py,0.49,23,Properly Assessed,0.49,0
s728672180.py,0.49,21,Properly Assessed,0.49,0
s571730090.py,0.49,19,Properly Assessed,0.49,0
s179843981.py,0.49,23,Properly Assessed,0.49,0
s603517967.py,0.49,16,Properly Assessed,0.49,0
s061865303.py,0.49,22,Properly Assessed,0.49,0
s681111291.py,0.47,18,Properly Assessed,0.47,0
s159544894.py,0.47,18,Properly Assessed,0.47,0
s323102472.py,0.46,18,Properly Assessed,0.46,0
s368571736.py,0.46,16,Properly Assessed,0.46,0
s262968302.py,0.46,47,Properly Assessed,0.46,0
s779537604.py,0.46,48,Properly Assessed,0.46,0
s352199660.py,0.46,28,Properly Assessed,0.46,0
s380009475.py,0.45,21,Properly Assessed,0.45,0
s010332275.py,0.45,76,Properly Assessed,0.45,0
s230482471.py,0.45,63,Properly Assessed,0.45,0
s508977507.py,0.45,20,Properly Assessed,0.45,0
s507144572.py,0.44,11,Properly Assessed,0.44,0
s176148491.py,0.44,19,Properly Assessed,0.44,0
s901686986.py,0.44,19,Properly Assessed,0.44,0
s630055098.py,0.44,20,Properly Assessed,0.44,0
s443421399.py,0.44,22,Properly Assessed,0.44,0
s587612194.py,0.44,18,Properly Assessed,0.44,0
s348938855.py,0.43,21,Properly Assessed,0.43,0
s752062413.py,0.43,15,Properly Assessed,0.43,0
s032682999.py,0.43,19,Properly Assessed,0.43,0
s979661771.py,0.43,19,Properly Assessed,0.43,0
s972548865.py,0.43,16,Properly Assessed,0.43,0
s258608880.py,0.42,27,Properly Assessed,0.42,0
s589866628.py,0.42,25,Properly Assessed,0.42,0
s561954019.py,0.42,49,Properly Assessed,0.42,0
s784496959.py,0.42,22,Properly Assessed,0.42,0
s361164309.py,0.41,45,Properly Assessed,0.41,0
s379491233.py,0.41,32,Properly Assessed,0.41,0
s329026795.py,0.41,30,Properly Assessed,0.41,0
s402037902.py,0.41,26,Properly Assessed,0.41,0
s382976582.py,0.41,14,Properly Assessed,0.41,0
s722482233.py,0.41,18,Properly Assessed,0.41,0
s767152594.py,0.41,18,Properly Assessed,0.41,0
s390416360.py,0.41,15,Properly Assessed,0.41,0
s795848467.py,0.41,25,Properly Assessed,0.41,0
s724492024.py,0.4,20,Properly Assessed,0.4,0
s811877038.py,0.4,31,Properly Assessed,0.4,0
s365327329.py,0.4,46,Properly Assessed,0.4,0
s215344414.py,0.4,33,Properly Assessed,0.4,0
s689789688.py,0.4,23,Properly Assessed,0.4,0
s878061529.py,0.4,20,Properly Assessed,0.4,0
s015717925.py,0.4,19,Properly Assessed,0.4,0
s383378518.py,0.39,19,Properly Assessed,0.39,0
s750683857.py,0.39,24,Properly Assessed,0.39,0
s244192148.py,0.39,23,Properly Assessed,0.39,0
s291510572.py,0.39,34,Properly Assessed,0.39,0
s294056167.py,0.39,17,Properly Assessed,0.39,0
s383633905.py,0.39,44,Properly Assessed,0.39,0
s359099222.py,0.39,23,Properly Assessed,0.39,0
s069428367.py,0.38,58,Properly Assessed,0.38,0
s426777893.py,0.38,80,Properly Assessed,0.38,0
s468733482.py,0.38,12,Properly Assessed,0.38,0
s041663594.py,0.37,63,Properly Assessed,0.37,0
s675321448.py,0.37,53,Properly Assessed,0.37,0
s127723818.py,0.37,29,Properly Assessed,0.37,0
s042737198.py,0.37,34,Properly Assessed,0.37,0
s092128423.py,0.37,54,Properly Assessed,0.37,0
s891389448.py,0.37,27,Properly Assessed,0.37,0
s207691237.py,0.37,20,Properly Assessed,0.37,0
s401788872.py,0.36,43,Properly Assessed,0.36,0
s884720928.py,0.36,37,Properly Assessed,0.36,0
s193538889.py,0.36,19,Properly Assessed,0.36,0
s792849985.py,0.36,26,Properly Assessed,0.36,0
s807606129.py,0.36,26,Properly Assessed,0.36,0
s804969191.py,0.36,27,Properly Assessed,0.36,0
s811937799.py,0.36,16,Properly Assessed,0.36,0
s139467813.py,0.36,20,Properly Assessed,0.36,0
s281906987.py,0.35,32,Properly Assessed,0.35,0
s576655007.py,0.35,19,Properly Assessed,0.35,0
s419828832.py,0.35,21,Properly Assessed,0.35,0
s891754698.py,0.35,59,Properly Assessed,0.35,0
s488013353.py,0.35,18,Properly Assessed,0.35,0
s649896762.py,0.35,38,Properly Assessed,0.35,0
s388609514.py,0.34,37,Properly Assessed,0.34,0
s978592716.py,0.34,41,Properly Assessed,0.34,0
s467564940.py,0.34,21,Properly Assessed,0.34,0
s335838307.py,0.34,20,Properly Assessed,0.34,0
s889112571.py,0.33,37,Properly Assessed,0.33,0
s548593790.py,0.33,36,Properly Assessed,0.33,0
s739245202.py,0.33,21,Properly Assessed,0.33,0
s309974156.py,0.33,44,Properly Assessed,0.33,0
s421893947.py,0.33,30,Properly Assessed,0.33,0
s535615785.py,0.33,21,Properly Assessed,0.33,0
s946150481.py,0.33,19,Properly Assessed,0.33,0
s124432070.py,0.32,20,Properly Assessed,0.32,0
s224695179.py,0.32,25,Properly Assessed,0.32,0
s422332391.py,0.32,14,Properly Assessed,0.32,0
s822543598.py,0.32,25,Properly Assessed,0.32,0
s924542252.py,0.32,53,Properly Assessed,0.32,0
s315370779.py,0.32,33,Properly Assessed,0.32,0
s734663780.py,0.32,47,Properly Assessed,0.32,0
s642658716.py,0.32,31,Properly Assessed,0.32,0
s103147270.py,0.32,19,Properly Assessed,0.32,0
s231022932.py,0.31,54,Properly Assessed,0.31,0
s770021619.py,0.31,51,Properly Assessed,0.31,0
s366687849.py,0.31,30,Properly Assessed,0.31,0
s264377308.py,0.31,25,Properly Assessed,0.31,0
s493572280.py,0.31,55,Properly Assessed,0.31,0
s964483074.py,0.31,20,Properly Assessed,0.31,0
s131006426.py,0.3,18,Properly Assessed,0.3,0
s829773543.py,0.3,19,Properly Assessed,0.3,0
s822085849.py,0.3,38,Properly Assessed,0.3,0
s843399386.py,0.3,22,Properly Assessed,0.3,0
s981188647.py,0.3,34,Properly Assessed,0.3,0
s647271526.py,0.3,47,Properly Assessed,0.3,0
s539327886.py,0.3,37,Properly Assessed,0.3,0
s742263768.py,0.29,12,Properly Assessed,0.29,0
s530426501.py,0.29,19,Properly Assessed,0.29,0
s619596391.py,0.28,26,Properly Assessed,0.28,0
s612532177.py,0.27,59,Properly Assessed,0.27,0
s831822362.py,0.27,16,Properly Assessed,0.27,0
s534751319.py,0.27,43,Properly Assessed,0.27,0
s256230282.py,0.26,19,Properly Assessed,0.26,0
s433905475.py,0.26,24,Properly Assessed,0.26,0
s687315464.py,0.26,32,Properly Assessed,0.26,0
s851343725.py,0.26,40,Properly Assessed,0.26,0
s914836778.py,0.26,15,Properly Assessed,0.26,0
s436361053.py,0.25,27,Properly Assessed,0.25,0
s721148122.py,0.25,26,Properly Assessed,0.25,0
s080910069.py,0.25,21,Properly Assessed,0.25,0
s159427103.py,0.24,45,Properly Assessed,0.24,0
s897746162.py,0.24,31,Properly Assessed,0.24,0
s756995244.py,0.24,20,Properly Assessed,0.24,0
s754251963.py,0.24,30,Properly Assessed,0.24,0
s445223525.py,0.24,49,Properly Assessed,0.24,0
s842997184.py,0.23,48,Properly Assessed,0.23,0
s282430136.py,0.23,19,Properly Assessed,0.23,0
s860817660.py,0.23,34,Properly Assessed,0.23,0
s221451746.py,0.23,17,Properly Assessed,0.23,0
s859965860.py,0.23,49,Properly Assessed,0.23,0
s777254053.py,0.22,22,Properly Assessed,0.22,0
s675196911.py,0.21,41,Properly Assessed,0.21,0
s826192656.py,0.2,39,Properly Assessed,0.2,0
s399309544.py,0.2,35,Properly Assessed,0.2,0
s128844480.py,0.2,41,Properly Assessed,0.2,0
s600523074.py,0.2,48,Properly Assessed,0.2,0
s637937108.py,0.19,64,Properly Assessed,0.19,0
s829709098.py,0.18,20,Properly Assessed,0.18,0
s275043036.py,0.17,51,Properly Assessed,0.17,0
s244423279.py,0.17,18,Properly Assessed,0.17,0
s605633819.py,0.17,19,Properly Assessed,0.17,0
s290150749.py,0.16,29,Properly Assessed,0.16,0
s780890585.py,0.15,28,Properly Assessed,0.15,0
s460407560.py,0.14,27,Properly Assessed,0.14,0
s625475240.py,0.13,26,Properly Assessed,0.13,0
