0,1,2,Category,Adjusted_Max_Similarity_Score,Status
s781322760.py,0.6,5,Plagiarized,0.6,1
s092127323.py,0.59,15,Plagiarized,0.59,1
s166385799.py,0.59,9,Plagiarized,0.59,1
s070853401.py,0.58,15,Plagiarized,0.58,1
s439329116.py,0.58,7,Plagiarized,0.58,1
s503877260.py,0.58,12,Plagiarized,0.58,1
s800168065.py,0.58,13,Plagiarized,0.58,1
s047196139.py,0.57,5,Plagiarized,0.57,1
s177707723.py,0.57,16,Plagiarized,0.57,1
s279472882.py,0.57,14,Plagiarized,0.57,1
s550327684.py,0.57,7,Plagiarized,0.57,1
s580484311.py,0.57,7,Plagiarized,0.57,1
s591024250.py,0.57,4,Plagiarized,0.57,1
s130520538.py,0.57,6,Plagiarized,0.57,1
s880507028.py,0.57,9,Plagiarized,0.57,1
s292319759.py,0.56,5,Plagiarized,0.56,1
s395537301.py,0.56,15,Plagiarized,0.56,1
s942183751.py,0.56,13,Plagiarized,0.56,1
s364550872.py,0.56,7,Plagiarized,0.56,1
s775542534.py,0.56,9,Plagiarized,0.56,1
s249774203.py,0.55,8,Plagiarized,0.55,1
s769816841.py,0.55,6,Plagiarized,0.55,1
s773096893.py,0.55,10,Plagiarized,0.55,1
s295089247.py,0.55,8,Plagiarized,0.55,1
s057317413.py,0.54,8,Plagiarized,0.54,1
s431559778.py,0.54,6,Plagiarized,0.54,1
s361874619.py,0.53,10,Plagiarized,0.53,1
s685412022.py,0.53,9,Plagiarized,0.53,1
s839195505.py,0.53,12,Plagiarized,0.53,1
s858950555.py,0.52,11,Plagiarized,0.52,1
s909017448.py,0.52,10,Plagiarized,0.52,1
s157318661.py,0.52,9,Plagiarized,0.52,1
s332052652.py,0.52,7,Plagiarized,0.52,1
s634422908.py,0.52,8,Plagiarized,0.52,1
s671150958.py,0.52,8,Plagiarized,0.52,1
s200799304.py,0.52,7,Plagiarized,0.52,1
s223143196.py,0.52,8,Plagiarized,0.52,1
s775911849.py,0.52,7,Plagiarized,0.52,1
s964590724.py,0.52,10,Plagiarized,0.52,1
s025674646.py,0.51,10,Plagiarized,0.51,1
s171752347.py,0.51,7,Plagiarized,0.51,1
s481283041.py,0.51,7,Plagiarized,0.51,1
s860474778.py,0.51,11,Plagiarized,0.51,1
s978000290.py,0.51,8,Plagiarized,0.51,1
s009004147.py,0.5,7,Plagiarized,0.5,1
s020010685.py,0.5,4,Plagiarized,0.5,1
s047696536.py,0.5,13,Plagiarized,0.5,1
s051732477.py,0.5,13,Plagiarized,0.5,1
s063965430.py,0.5,6,Plagiarized,0.5,1
s193318802.py,0.5,15,Plagiarized,0.5,1
s386515673.py,0.5,8,Plagiarized,0.5,1
s391453178.py,0.5,13,Plagiarized,0.5,1
s404793168.py,0.5,10,Plagiarized,0.5,1
s693720304.py,0.5,8,Plagiarized,0.5,1
s761264192.py,0.5,6,Plagiarized,0.5,1
s877836732.py,0.5,6,Plagiarized,0.5,1
s025674646_redundant.py,0.49,12,Plagiarized,0.49,1
s616877968.py,0.49,15,Plagiarized,0.49,1
s048423375.py,0.48,7,Potentially Plagiarized,0.49999999999999994,1
s313539518.py,0.48,8,Potentially Plagiarized,0.49999999999999994,1
s792660136.py,0.48,8,Potentially Plagiarized,0.49999999999999994,1
s985530302.py,0.48,16,Potentially Plagiarized,0.49999999999999994,1
s082259117.py,0.48,6,Potentially Plagiarized,0.49999999999999994,1
s279318823.py,0.48,4,Potentially Plagiarized,0.49999999999999994,1
s290756729.py,0.47,16,Potentially Plagiarized,0.48999999999999994,0
s405478876.py,0.47,8,Potentially Plagiarized,0.48999999999999994,0
s440893605.py,0.47,8,Potentially Plagiarized,0.48999999999999994,0
s295778573.py,0.47,9,Potentially Plagiarized,0.48999999999999994,0
s025674646_benign_lines.py,0.46,12,Potentially Plagiarized,0.48,0
s588596930.py,0.46,9,Potentially Plagiarized,0.48,0
s936913684.py,0.46,5,Potentially Plagiarized,0.48,0
s950171150.py,0.46,15,Potentially Plagiarized,0.48,0
s346204308.py,0.46,9,Potentially Plagiarized,0.48,0
s674262497.py,0.46,8,Potentially Plagiarized,0.48,0
s392180147.py,0.45,10,Potentially Suspicious,0.4766666666666667,0
s104807113.py,0.45,13,Potentially Suspicious,0.4766666666666667,0
s255625511.py,0.45,15,Potentially Suspicious,0.4766666666666667,0
s928291270.py,0.45,16,Potentially Suspicious,0.4766666666666667,0
s878616667.py,0.44,8,Potentially Suspicious,0.4666666666666667,0
s109745927.py,0.43,20,Potentially Suspicious,0.45666666666666667,0
s995046775.py,0.43,10,Potentially Suspicious,0.45666666666666667,0
s172919266.py,0.42,10,Potentially Suspicious,0.44666666666666666,0
s197481188.py,0.42,13,Potentially Suspicious,0.44666666666666666,0
s279986075.py,0.42,7,Potentially Suspicious,0.44666666666666666,0
s424939975.py,0.42,6,Potentially Suspicious,0.44666666666666666,0
s737617179.py,0.42,8,Potentially Suspicious,0.44666666666666666,0
s834300373.py,0.42,7,Potentially Suspicious,0.44666666666666666,0
s289255241.py,0.41,7,Potentially Suspicious,0.43666666666666665,0
s212301758.py,0.4,16,Potentially Suspicious,0.4266666666666667,0
s222055606.py,0.4,8,Potentially Suspicious,0.4266666666666667,0
s434733736.py,0.4,11,Potentially Suspicious,0.4266666666666667,0
s608443119.py,0.4,14,Potentially Suspicious,0.4266666666666667,0
s780921241.py,0.4,6,Potentially Suspicious,0.4266666666666667,0
s219097645.py,0.39,9,Potentially Suspicious,0.4166666666666667,0
s390247949.py,0.39,8,Potentially Suspicious,0.4166666666666667,0
s513674225.py,0.39,13,Potentially Suspicious,0.4166666666666667,0
s389440702.py,0.38,13,Potentially Suspicious,0.4066666666666667,0
s025674646_while_loop.py,0.38,11,Potentially Suspicious,0.4066666666666667,0
s827280391.py,0.37,11,Properly Assessed,0.37,0
s178457837.py,0.37,10,Properly Assessed,0.37,0
s606524481.py,0.37,10,Properly Assessed,0.37,0
s006220863.py,0.36,3,Properly Assessed,0.36,0
s142871204.py,0.36,10,Properly Assessed,0.36,0
s745299483.py,0.36,3,Properly Assessed,0.36,0
s369688318.py,0.36,13,Properly Assessed,0.36,0
s044986799.py,0.36,24,Properly Assessed,0.36,0
s935601057.py,0.35,10,Properly Assessed,0.35,0
s951388262.py,0.35,8,Properly Assessed,0.35,0
s261182507.py,0.34,9,Properly Assessed,0.34,0
s494201806.py,0.34,6,Properly Assessed,0.34,0
s394836877.py,0.34,6,Properly Assessed,0.34,0
s916960417.py,0.34,8,Properly Assessed,0.34,0
s009498487.py,0.34,13,Properly Assessed,0.34,0
s144091522.py,0.33,14,Properly Assessed,0.33,0
s166348129.py,0.33,1,Properly Assessed,0.33,0
s278622945.py,0.33,1,Properly Assessed,0.33,0
s947434015.py,0.33,11,Properly Assessed,0.33,0
s188356416.py,0.33,11,Properly Assessed,0.33,0
s466758961.py,0.32,14,Properly Assessed,0.32,0
s695213862.py,0.32,14,Properly Assessed,0.32,0
s750775378.py,0.32,17,Properly Assessed,0.32,0
s196821251.py,0.31,13,Properly Assessed,0.31,0
s698247144.py,0.31,13,Properly Assessed,0.31,0
s916190745.py,0.31,10,Properly Assessed,0.31,0
s079875761.py,0.3,16,Properly Assessed,0.3,0
s448870855.py,0.29,7,Properly Assessed,0.29,0
s727521885.py,0.29,12,Properly Assessed,0.29,0
s923409245.py,0.29,11,Properly Assessed,0.29,0
s417986758.py,0.28,7,Properly Assessed,0.28,0
s163969238.py,0.27,8,Properly Assessed,0.27,0
s540617011.py,0.27,10,Properly Assessed,0.27,0
s645513411.py,0.25,12,Properly Assessed,0.25,0
s153976756.py,0.24,13,Properly Assessed,0.24,0
s819894144.py,0.23,19,Properly Assessed,0.23,0
s872630989.py,0.23,12,Properly Assessed,0.23,0
s498918238.py,0.22,12,Properly Assessed,0.22,0
s727758267.py,0.22,26,Properly Assessed,0.22,0
s530648622.py,0.22,22,Properly Assessed,0.22,0
s735800870.py,0.21,7,Properly Assessed,0.21,0
s947213718.py,0.2,24,Properly Assessed,0.2,0
s021383887.py,0.2,17,Properly Assessed,0.2,0
s280888397.py,0.18,13,Properly Assessed,0.18,0
s562831918.py,0.17,6,Properly Assessed,0.17,0
s216211092.py,0.17,13,Properly Assessed,0.17,0
s636651940.py,0.17,17,Properly Assessed,0.17,0
s737519981.py,0.16,32,Properly Assessed,0.16,0
s046943623.py,0.15,2,Properly Assessed,0.15,0
s940360147.py,0.13,11,Properly Assessed,0.13,0
s137572298.py,0.12,6,Properly Assessed,0.12,0
s257799363.py,0.12,15,Properly Assessed,0.12,0
s589312792.py,0.12,16,Properly Assessed,0.12,0
