0,1,2,Category,Adjusted_Max_Similarity_Score,Status
s193334420.py,0.56,10,Potentially Plagiarized,0.5933333333333334,1
s017687721.py,0.53,15,Potentially Plagiarized,0.5633333333333334,0
s017687721_renamed.py,0.53,12,Potentially Plagiarized,0.5633333333333334,0
s951001410.py,0.53,6,Potentially Plagiarized,0.5633333333333334,0
s255409377.py,0.52,19,Potentially Suspicious,0.5866666666666667,1
s497016451.py,0.52,22,Potentially Suspicious,0.5866666666666667,1
s344787257.py,0.52,18,Potentially Suspicious,0.5866666666666667,1
s609190079.py,0.52,19,Potentially Suspicious,0.5866666666666667,1
s912498928.py,0.52,16,Potentially Suspicious,0.5866666666666667,1
s760434591.py,0.51,13,Potentially Suspicious,0.5766666666666667,0
s360895336.py,0.5,21,Potentially Suspicious,0.5666666666666667,0
s615143373.py,0.5,16,Potentially Suspicious,0.5666666666666667,0
s649254425.py,0.49,9,Potentially Suspicious,0.5566666666666666,0
s676881934.py,0.49,11,Potentially Suspicious,0.5566666666666666,0
s914913365.py,0.48,22,Potentially Suspicious,0.5466666666666666,0
s498445342.py,0.48,10,Potentially Suspicious,0.5466666666666666,0
s996754942.py,0.47,19,Potentially Suspicious,0.5366666666666666,0
s238830664.py,0.47,16,Potentially Suspicious,0.5366666666666666,0
s304246309.py,0.47,8,Potentially Suspicious,0.5366666666666666,0
s479148148.py,0.46,9,Potentially Suspicious,0.5266666666666667,0
s263734436.py,0.46,20,Potentially Suspicious,0.5266666666666667,0
s169199503.py,0.45,34,Potentially Suspicious,0.5166666666666667,0
s344085852.py,0.45,150,Potentially Suspicious,0.5166666666666667,0
s978204925.py,0.44,9,Potentially Suspicious,0.5066666666666667,0
s867707013.py,0.44,11,Potentially Suspicious,0.5066666666666667,0
s013765344.py,0.43,22,Potentially Suspicious,0.49666666666666665,0
s319876867.py,0.43,70,Potentially Suspicious,0.49666666666666665,0
s165161232.py,0.43,74,Potentially Suspicious,0.49666666666666665,0
s744342810.py,0.43,18,Potentially Suspicious,0.49666666666666665,0
s579541855.py,0.42,72,Potentially Suspicious,0.48666666666666664,0
s117087455.py,0.42,10,Potentially Suspicious,0.48666666666666664,0
s860671573.py,0.41,15,Potentially Suspicious,0.4766666666666666,0
s704416088.py,0.41,24,Potentially Suspicious,0.4766666666666666,0
s658245795.py,0.41,8,Potentially Suspicious,0.4766666666666666,0
s907708850.py,0.39,29,Potentially Suspicious,0.45666666666666667,0
s533097637.py,0.38,27,Potentially Suspicious,0.44666666666666666,0
s207340939.py,0.38,58,Potentially Suspicious,0.44666666666666666,0
s443980862.py,0.36,21,Potentially Suspicious,0.42666666666666664,0
s617609690.py,0.36,28,Potentially Suspicious,0.42666666666666664,0
s555363934.py,0.34,7,Potentially Suspicious,0.4066666666666667,0
s745065629.py,0.34,52,Potentially Suspicious,0.4066666666666667,0
s327842399.py,0.34,13,Potentially Suspicious,0.4066666666666667,0
s454171276.py,0.34,24,Potentially Suspicious,0.4066666666666667,0
s467385066.py,0.33,25,Potentially Suspicious,0.39666666666666667,0
s017687721_redundantLines.py,0.33,19,Potentially Suspicious,0.39666666666666667,0
s883071951.py,0.33,56,Potentially Suspicious,0.39666666666666667,0
s115792433.py,0.32,16,Properly Assessed,0.32,0
s572750967.py,0.32,30,Properly Assessed,0.32,0
s893408474.py,0.31,61,Properly Assessed,0.31,0
s036542639.py,0.3,23,Properly Assessed,0.3,0
s968767659.py,0.3,14,Properly Assessed,0.3,0
s587017062.py,0.3,60,Properly Assessed,0.3,0
s149133134.py,0.29,16,Properly Assessed,0.29,0
s622276745.py,0.29,56,Properly Assessed,0.29,0
s766581359.py,0.29,67,Properly Assessed,0.29,0
s604790942.py,0.27,73,Properly Assessed,0.27,0
s673026638.py,0.27,75,Properly Assessed,0.27,0
s253657921.py,0.26,56,Properly Assessed,0.26,0
s842911573.py,0.26,15,Properly Assessed,0.26,0
s595647491.py,0.25,66,Properly Assessed,0.25,0
s540408991.py,0.24,60,Properly Assessed,0.24,0
s106531270.py,0.24,66,Properly Assessed,0.24,0
s208782670.py,0.24,62,Properly Assessed,0.24,0
s464075663.py,0.24,15,Properly Assessed,0.24,0
s793395563.py,0.22,55,Properly Assessed,0.22,0
s927501471.py,0.22,44,Properly Assessed,0.22,0
s405852053.py,0.2,59,Properly Assessed,0.2,0
s130562430.py,0.2,63,Properly Assessed,0.2,0
s065205948.py,0.19,68,Properly Assessed,0.19,0
s772412345.py,0.18,51,Properly Assessed,0.18,0
s513020946.py,0.18,49,Properly Assessed,0.18,0
s488585003.py,0.15,38,Properly Assessed,0.15,0
s905514508.py,0.15,69,Properly Assessed,0.15,0
